date,item_id,price,code,store_id
2023-08-01,202e87846eff,99.9,1,1
2023-08-01,2883307cceae,240.0,1,1
2023-08-01,c3c0c2bfd939,143.0,1,1
2023-08-01,50766bbc33c5,143.0,1,1
2023-08-01,312b5f82edd8,143.0,1,1
2023-08-01,09af0fa691eb,169.9,11,1
2023-08-01,1e659588ccca,212.0,1,1
2023-08-01,315a0435dc94,212.0,1,1
2023-08-01,c70f038875ea,96.0,1,1
2023-08-01,a3f5b2fcc37a,99.9,36,1
2023-08-01,1fbe6f22f916,59.9,1,1
2023-08-01,f6f3f60ba6bc,59.9,1,1
2023-08-01,8aecc1b46a0f,59.9,7,1
2023-08-01,8d40984ba361,76.0,1,1
2023-08-01,c55430541a3e,1399.9,29,1
2023-08-01,c75af69b8328,69.9,1,1
2023-08-01,86b819740212,99.9,1,1
2023-08-01,6fbe0aec7e1c,499.9,29,1
2023-08-01,bd3cf85df911,199.9,29,1
2023-08-01,6e469ca2b6a1,339.9,1,1
2023-08-01,3692b77c58c4,199.9,1,1
2023-08-01,d06844da9b75,339.9,1,1
2023-08-01,ecafb8ae8bd0,209.9,11,1
2023-08-01,71b07721f57b,199.9,11,1
2023-08-01,64a5835fe5ed,179.9,11,1
2023-08-01,7e711d2027a9,449.9,1,1
2023-08-01,cdc996ab14c5,249.9,1,1
2023-08-01,6c0cf6930e6e,384.0,1,1
2023-08-01,6bbe6a2dce53,159.9,1,1
2023-08-01,0a14cfeacd70,169.9,1,1
2023-08-01,fe5bd7c56dda,212.0,1,1
2023-08-01,db79bbb13109,960.0,1,1
2023-08-01,aeb9c49dd4c0,349.9,29,1
2023-08-01,10e282b76f5d,298.0,1,1
2023-08-01,63b4109cca75,339.0,1,1
2023-08-01,f0909df95098,15.0,7,1
2023-08-01,bef921bb9c5d,15.0,7,1
2023-08-01,77b21c803efb,659.9,29,1
2023-08-01,b48c315157c9,89.9,1,1
2023-08-01,d033262d60d2,549.9,29,1
2023-08-01,9b7bc68b93c9,19.9,1,1
2023-08-01,f11f7cb8c958,549.0,1,1
2023-08-01,bc09400daa5d,279.9,29,1
2023-08-01,8534715fe09c,99.9,29,1
2023-08-01,ceba11b0ca64,216.0,1,1
2023-08-01,ca3a7458bec2,211.0,1,1
2023-08-01,a324f8cb8cb4,152.0,1,1
2023-08-01,92b187044e0f,129.9,1,1
2023-08-01,c20c875a82ba,89.9,1,1
2023-08-01,7d797b8fc13d,229.9,1,1
2023-08-01,29e5bbcd72d8,499.0,1,1
2023-08-01,5db9e987a490,249.9,1,1
2023-08-01,4b032d9aae8d,649.9,1,1
2023-08-01,7708784fcbbc,229.99,11,1
2023-08-01,c081a1b24715,89.9,1,1
2023-08-01,80494be1a79f,99.9,29,1
2023-08-01,ba560ca4ea32,179.9,29,1
2023-08-01,cb0938d28dc7,99.9,1,1
2023-08-01,0bc7d64b7fab,539.0,1,1
2023-08-01,6e193d92d7a3,131.0,1,1
2023-08-01,dbdbed2ea16e,121.0,1,1
2023-08-02,4cf3633f183a,1299.9,35,1
2023-08-02,dd9d652825c8,134.9,35,1
2023-08-02,c9270ed45c1a,69.9,35,1
2023-08-02,cf9cce26b9ed,319.9,9,1
2023-08-02,1749a901cf31,199.9,35,1
2023-08-02,42c87fa1c73a,1799.9,35,1
2023-08-02,36cd7e1119c5,139.9,35,1
2023-08-02,7aa215a60c36,174.9,35,1
2023-08-02,16d13c33dce3,119.9,35,1
2023-08-02,9f66b7c15331,119.9,35,1
2023-08-02,07fdac99489e,399.9,9,1
2023-08-02,6b800de75fa6,149.9,35,1
2023-08-02,7852ff610151,59.9,35,1
2023-08-02,d3e0643aae6e,82.9,35,1
2023-08-02,1b7358178593,55.9,36,1
2023-08-02,bbd2d0e48ee6,349.9,35,1
2023-08-02,19a8d6126305,219.9,36,1
2023-08-02,fdb96c9dd6d7,269.9,36,1
2023-08-02,454451ec13db,119.9,35,1
2023-08-02,77e0db53f9fd,329.9,35,1
2023-08-02,1bb076b0faf4,799.9,9,1
2023-08-02,36083eaac8ce,799.9,9,1
2023-08-02,aa8d7399caac,259.9,9,1
2023-08-02,d7ff06d18721,1000.0,1,1
2023-08-02,f07bf65b250c,179.9,35,1
2023-08-02,ea58bf40537f,249.9,35,1
2023-08-02,5a0205eb24da,109.9,1,1
2023-08-02,08cb92339ebb,2399.9,35,1
2023-08-02,3a9e6da92a77,170.5,14,1
2023-08-02,67a4ce99f585,169.9,1,1
2023-08-02,9fec84637d5c,109.9,35,1
2023-08-02,a0683fb630d2,109.9,35,1
2023-08-02,259e38f576fc,499.9,35,1
2023-08-02,9492ac9939bc,249.9,35,1
2023-08-02,b7f0de71732e,249.9,35,1
2023-08-02,e6a9901209ae,249.9,35,1
2023-08-02,50190e70ed3a,249.9,35,1
2023-08-02,6bd5c9990650,29.9,35,1
2023-08-02,b1db3fa1a974,199.9,35,1
2023-08-02,afe7348dc870,169.9,9,1
2023-08-02,994c1018dca1,149.9,35,1
2023-08-02,0e3651d759be,69.9,35,1
2023-08-02,936aefe89237,299.9,1,1
2023-08-02,573f2aa3f8e5,299.9,1,1
2023-08-02,07b60509a34d,299.9,1,1
2023-08-02,3215922616e4,949.9,3,1
2023-08-02,42f95121b9ae,949.9,3,1
2023-08-02,1614ed0813fe,14.9,1,1
2023-08-02,427c7de24f1c,379.9,1,1
2023-08-02,47fe4eda00e3,419.9,1,1
2023-08-02,ef3f478bb9d9,219.9,35,1
2023-08-02,c755b11a8a8d,219.9,35,1
2023-08-02,be6f1a880fd4,79.9,1,1
2023-08-02,b0e36fa68a39,319.9,35,1
2023-08-02,84813d5044e6,699.9,31,1
2023-08-02,6fda05e7f4f5,339.9,35,1
2023-08-02,e56cabdda912,84.9,1,1
2023-08-02,ca37bb37e5a9,54.9,35,1
2023-08-02,1775c18279a0,54.9,35,1
2023-08-02,c8739fe09f52,54.9,35,1
2023-08-02,5081987da3f0,54.9,35,1
2023-08-02,8cf2fab30cbe,54.9,35,1
2023-08-02,2e5689ba22bb,209.9,35,1
2023-08-02,e7fbdb42c076,139.9,9,1
2023-08-02,5a6333549243,39.9,9,1
2023-08-02,65fd2c6aeddd,219.9,35,1
2023-08-02,c414a3826fb0,179.9,35,1
2023-08-02,4ccf7e0e209e,62.9,35,1
2023-08-02,f036ce48c12f,369.9,1,1
2023-08-02,1ee919c03ac2,124.9,35,1
2023-08-02,8e31c1101f44,799.9,7,1
2023-08-02,bda5b157e737,209.9,35,1
2023-08-02,9c7ca2011f13,239.9,35,1
2023-08-02,2e32028ec602,54.9,1,1
2023-08-02,ed29612fea1c,54.9,1,1
2023-08-02,75ffda68e11e,559.9,35,1
2023-08-02,5ed53250d6fc,559.9,35,1
2023-08-02,f55ed7dcbcc0,269.9,35,1
2023-08-02,55439897605d,199.9,9,1
2023-08-02,f31be503652a,29.9,1,1
2023-08-02,df27a90a472e,299.9,9,1
2023-08-02,da5888582112,159.9,35,1
2023-08-02,c2bb8579ae87,319.9,35,1
2023-08-02,ef6c6fc6b982,209.9,35,1
2023-08-02,4adf86b13fd1,79.9,35,1
2023-08-02,a9ee09caaf40,79.9,35,1
2023-08-02,ac1cbe168755,1199.0,3,1
2023-08-02,1f1327a6c1ea,1199.0,3,1
2023-08-02,66aa5a33f8cd,159.9,35,1
2023-08-02,bdeb1e30fd77,170.5,14,1
2023-08-02,e83f256c7c97,139.9,35,1
2023-08-02,0149de74eade,799.9,11,1
2023-08-02,8b40261336d6,279.9,35,1
2023-08-02,8702ed14266c,879.9,9,1
2023-08-02,1988d019b431,15.9,24,1
2023-08-02,84488dd828d4,15.9,24,1
2023-08-02,609c11e030ce,179.9,9,1
2023-08-02,9038439163ee,1699.9,35,1
2023-08-02,23933f27c526,449.9,35,1
2023-08-02,921d71d77861,189.9,35,1
2023-08-02,26ddf069c0a1,1799.0,35,1
2023-08-02,e53621aba225,1799.0,35,1
2023-08-02,bba0ac69fbaf,69.9,35,1
2023-08-02,75fcf7be1424,69.9,35,1
2023-08-02,6fdb680ea05b,69.9,35,1
2023-08-02,9935cd33154e,59.9,35,1
2023-08-02,c074067174c9,59.9,35,1
2023-08-02,8f60278428b1,59.9,35,1
2023-08-02,2766d18b1b9f,379.9,35,1
2023-08-02,f2b5e19c8eb3,14.9,9,1
2023-08-02,92b3265a790c,14.9,9,1
2023-08-02,20bac4255fe6,14.9,9,1
2023-08-02,49208094e8b5,399.9,9,1
2023-08-02,a305f3cf31a4,289.9,35,1
2023-08-02,b9000f8bc169,289.9,35,1
2023-08-02,568f39c80372,259.9,35,1
2023-08-02,9e3d3a562444,359.9,35,1
2023-08-02,9f2d8783fcce,359.9,35,1
2023-08-02,05d7ac1561c1,359.9,35,1
2023-08-02,95e4ae27ac21,39.9,9,1
2023-08-02,cae443ae536a,359.9,35,1
2023-08-02,480749be43f3,359.9,35,1
2023-08-02,dcb031ce0138,359.9,35,1
2023-08-02,1ae4f976f3a5,69.9,35,1
2023-08-02,0b6e356667c2,29.9,9,1
2023-08-02,1ddb54f8ec8d,769.0,35,1
2023-08-02,ee5c7a63e301,289.9,35,1
2023-08-02,0355abb7af3f,49.9,9,1
2023-08-02,b0d263dab842,49.9,9,1
2023-08-02,0b509ce4aff5,49.9,9,1
2023-08-02,d4110fa9ed1c,599.9,35,1
2023-08-02,af44058d53c7,158.9,35,1
2023-08-02,b50c0cac5734,158.9,35,1
2023-08-02,d97767d11ece,379.9,35,1
2023-08-02,7eb06ad03745,69.9,9,1
2023-08-02,e95a478c3d7e,79.9,35,1
2023-08-02,12245e1ad992,79.9,35,1
2023-08-02,b7fbc4e94706,399.9,1,1
2023-08-02,ab1c7f4458e4,399.9,1,1
2023-08-02,e4a0fa3df112,104.9,1,1
2023-08-02,1fd049280b60,70.9,35,1
2023-08-02,ee94cc5dcf89,125.0,1,1
2023-08-02,969034573a95,189.0,1,1
2023-08-02,9e6619fdf17a,70.9,35,1
2023-08-02,063839da6f43,149.9,35,1
2023-08-02,52f12b056083,149.9,35,1
2023-08-02,e6d1ef82ddfa,369.9,9,1
2023-08-02,401494b8308e,119.9,9,1
2023-08-02,c86ab298fa0e,209.9,1,1
2023-08-02,bfc4a5af65af,299.9,35,1
2023-08-02,6f775974ce0a,299.9,35,1
2023-08-02,06d99aaebd2f,799.9,9,1
2023-08-02,1198cdac53a1,239.9,35,1
2023-08-02,7f3e1e3c0693,2449.0,35,1
2023-08-02,f7b79d364c8d,329.9,1,1
2023-08-02,f67e880f6e80,199.9,35,1
2023-08-02,4c435fe43546,259.9,7,1
2023-08-02,b21ef4052a4c,38.9,35,1
2023-08-02,6e0d55116309,38.9,35,1
2023-08-02,7e71be61a33a,39.9,9,1
2023-08-02,a7a82132ab4a,89.9,35,1
2023-08-02,cb1b8e1d5dd8,209.9,9,1
2023-08-02,b00136fe74e8,1299.9,35,1
2023-08-02,7e7fe2d3fcfe,185.9,35,1
2023-08-02,c8d4b9fd2a2b,399.9,35,1
2023-08-02,ae2e005ce3e3,89.9,35,1
2023-08-02,2bf6bca062e8,69.9,35,1
2023-08-02,4a1cfadea11d,69.9,35,1
2023-08-02,8aa87c2aee29,185.9,35,1
2023-08-02,093f837245bc,70.9,35,1
2023-08-02,603440fac4f3,149.9,35,1
2023-08-02,f6e269579a15,95.9,35,1
2023-08-02,8d47acc3412d,79.9,35,1
2023-08-02,36e3cc101120,79.9,35,1
2023-08-02,b3c4be9ef889,89.9,24,1
2023-08-02,91d83ebc6238,17.9,24,1
2023-08-02,beb96267ee32,219.9,1,1
2023-08-02,748cf7c9f8dd,479.9,9,1
2023-08-02,393f9f2e973e,479.9,9,1
2023-08-02,7c77e4d68d15,129.9,35,1
2023-08-02,978fbaf17a56,119.9,35,1
2023-08-02,0022b986c8f0,59.9,35,1
